11;26/06/2022 20:33:29;kafka_kafka_1;" 394MiB / 3.842GiB"
11;26/06/2022 20:33:44;kafka_kafka_1;" 395.5MiB / 3.842GiB"
11;26/06/2022 20:33:58;kafka_kafka_1;" 397MiB / 3.842GiB"
11;26/06/2022 20:34:09;kafka_kafka_1;" 399.3MiB / 3.842GiB"
12;26/06/2022 20:34:25;kafka_kafka_1;" 359MiB / 3.842GiB"
12;26/06/2022 20:34:29;kafka_kafka_1;" 365.8MiB / 3.842GiB"
12;26/06/2022 20:34:32;kafka_kafka_1;" 366.1MiB / 3.842GiB"
12;26/06/2022 20:34:35;kafka_kafka_1;" 366.5MiB / 3.842GiB"
12;26/06/2022 20:34:38;kafka_kafka_1;" 371.5MiB / 3.842GiB"
12;26/06/2022 20:34:44;kafka_kafka_1;" 393.8MiB / 3.842GiB"
12;26/06/2022 20:34:49;kafka_kafka_1;" 388.8MiB / 3.842GiB"
12;26/06/2022 20:34:57;kafka_kafka_1;" 389.8MiB / 3.842GiB"
12;26/06/2022 20:35:07;kafka_kafka_1;" 380.2MiB / 3.842GiB"
12;26/06/2022 20:35:18;kafka_kafka_1;" 380.8MiB / 3.842GiB"
12;26/06/2022 20:35:30;kafka_kafka_1;" 393.9MiB / 3.842GiB"
12;26/06/2022 20:35:43;kafka_kafka_1;" 382.8MiB / 3.842GiB"
12;26/06/2022 20:35:56;kafka_kafka_1;" 388MiB / 3.842GiB"
12;26/06/2022 20:36:07;kafka_kafka_1;" 384.5MiB / 3.842GiB"
12;26/06/2022 20:36:19;kafka_kafka_1;" 392.8MiB / 3.842GiB"
12;26/06/2022 20:36:30;kafka_kafka_1;" 393.4MiB / 3.842GiB"
12;26/06/2022 20:36:42;kafka_kafka_1;" 394.4MiB / 3.842GiB"
12;26/06/2022 20:36:56;kafka_kafka_1;" 395MiB / 3.842GiB"
12;26/06/2022 20:37:11;kafka_kafka_1;" 395.8MiB / 3.842GiB"
12;26/06/2022 20:37:28;kafka_kafka_1;" 396.7MiB / 3.842GiB"
12;26/06/2022 20:37:45;kafka_kafka_1;" 398.1MiB / 3.842GiB"
12;26/06/2022 20:38:00;kafka_kafka_1;" 399.8MiB / 3.842GiB"
12;26/06/2022 20:38:14;kafka_kafka_1;" 402.4MiB / 3.842GiB"
12;26/06/2022 20:38:24;kafka_kafka_1;" 402.8MiB / 3.842GiB"
13;26/06/2022 20:38:41;kafka_kafka_1;" 363.2MiB / 3.842GiB"
13;26/06/2022 20:38:45;kafka_kafka_1;" 370MiB / 3.842GiB"
13;26/06/2022 20:38:49;kafka_kafka_1;" 370.4MiB / 3.842GiB"
13;26/06/2022 20:38:52;kafka_kafka_1;" 370.7MiB / 3.842GiB"
13;26/06/2022 20:38:56;kafka_kafka_1;" 373.3MiB / 3.842GiB"
13;26/06/2022 20:39:01;kafka_kafka_1;" 394.5MiB / 3.842GiB"
13;26/06/2022 20:39:06;kafka_kafka_1;" 390.4MiB / 3.842GiB"
13;26/06/2022 20:39:15;kafka_kafka_1;" 386MiB / 3.842GiB"
13;26/06/2022 20:39:24;kafka_kafka_1;" 381.4MiB / 3.842GiB"
13;26/06/2022 20:39:35;kafka_kafka_1;" 382MiB / 3.842GiB"
13;26/06/2022 20:39:47;kafka_kafka_1;" 387.6MiB / 3.842GiB"
13;26/06/2022 20:39:59;kafka_kafka_1;" 396.9MiB / 3.842GiB"
13;26/06/2022 20:40:11;kafka_kafka_1;" 390.2MiB / 3.842GiB"
13;26/06/2022 20:40:23;kafka_kafka_1;" 390.8MiB / 3.842GiB"
13;26/06/2022 20:40:35;kafka_kafka_1;" 391.4MiB / 3.842GiB"
